"Dummy ID","Gender","Minority Status","Residency","State","County Description","Zip 3","Nation Description","Residence Hall","Division","Cognate Area"
"2.9964638E7","F","Domestic Minority","R","OH","Lucas County^ OH","436","","Y","AS","Social Sciences"
"3.0213133E7","M","Domestic Nonminority","N","IL","Cook County^ IL","603","","Y","AS","Natural Sciences"
"3.0482129E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","Social Sciences"
"3.022768E7","M","Domestic Nonminority","N","NY","Westchester County^ NY","105","","Y","AS","University Studies"
"3.0302196E7","F","Domestic Nonminority","N","CT","New Haven County^ CT","064","","Y","BU",""
"3.046363E7","F","International","I","",""," ","China","Y","BU",""
"3.0506647E7","M","International","I","",""," ","China","Y","BU",""
"3.0244424E7","F","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","EA",""
"3.0312934E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","EA",""
"3.0276222E7","F","Domestic Nonminority","N","ME","Cumberland County^ ME","040","","Y","AS","University Studies"
"3.0307448E7","F","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","BU",""
"3.0226861E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","AS","Social Sciences"
"3.012056E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","Natural Sciences"
"3.0260895E7","F","Domestic Nonminority","R","OH","Union County^ OH","430","","Y","AS","University Studies"
"3.0281487E7","F","Domestic Minority","N","MI","Livingston County^ MI","484","","Y","FA",""
"3.0306486E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","450","","Y","EA",""
"3.0143986E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0170272E7","M","Domestic Nonminority","N","IL","Will County^ IL","604","","Y","AP",""
"3.0240953E7","F","Domestic Nonminority","R","OH","Fairfield County^ OH","431","","Y","AS","Social Sciences"
"3.0231073E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","450","","Y","AS","Natural Sciences"
"3.0116452E7","M","Domestic Nonminority","R","OH","Huron County^ OH","448","","Y","AP",""
"3.0113709E7","F","Domestic Nonminority","N","NJ","Somerset County^ NJ","088","","Y","EA",""
"3.0277236E7","F","Domestic Minority","R","OH","Montgomery County^ OH","454","Canada","Y","AS","Natural Sciences"
"3.0517034E7","F","International","I","","","","Macau","Y","AS","Natural Sciences"
"3.0479048E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0255149E7","M","International","I","",""," ","Brazil","Y","AS","University Studies"
"3.0515734E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0139358E7","F","Domestic Nonminority","N","MA","Middlesex County^ MA","024","","Y","AS","Social Sciences"
"3.0220101E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0414568E7","M","International","I","",""," ","South Korea","Y","AS","University Studies"
"3.0096809E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0202343E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.013408E7","M","Domestic Nonminority","N","IL","Cook County^ IL","605","","Y","BU",""
"2.9966822E7","F","Domestic Nonminority","N","WI","Ozaukee County^ WI","530","","Y","BU",""
"3.0367547E7","M","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","BU",""
"3.0211586E7","M","Domestic Nonminority","N","CO","Denver County^ CO","802","","Y","BU",""
"3.021169E7","M","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","AP",""
"3.0195986E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0381704E7","F","Domestic Minority","R","OH","Clermont County^ OH","452","","","AS","Humanities"
"3.028748E7","M","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","AS","Social Sciences"
"3.0109419E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0084186E7","F","Domestic Nonminority","N","IN","Porter County^ IN","463","","Y","BU",""
"3.023496E7","F","Domestic Minority","N","IL","Cook County^ IL","602","","Y","AS","Social Sciences"
"3.0172482E7","F","Domestic Nonminority","N","PA","Chester County^ PA","194","","Y","AP",""
"3.0353416E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0396043E7","M","Domestic Nonminority","R","OH","Ross County^ OH","456","","Y","AS","Natural Sciences"
"3.0285946E7","M","Domestic Nonminority","N","CT","New Haven County^ CT","064","","Y","BU",""
"3.0081521E7","M","Domestic Nonminority","R","OH","Coshocton County^ OH","438","","Y","AS","Social Sciences"
"3.0507089E7","M","Domestic Nonminority","R","OH","Morrow County^ OH","449","","Y","AP",""
"3.0213146E7","M","Domestic Minority","R","OH","Franklin County^ OH","432","","Y","FA",""
"3.0413359E7","M","Domestic Nonminority","N","PA","Delaware County^ PA","190","","Y","AP",""
"3.0186821E7","F","Domestic Nonminority","R","OH","Union County^ OH","430","","Y","EA",""
"3.0358304E7","M","Domestic Nonminority","R","OH","Washington County^ OH","457","","Y","AP",""
"3.0351973E7","F","Domestic Nonminority","R","OH","Darke County^ OH","453","","Y","BU",""
"3.0458768E7","M","Domestic Nonminority","N","MA","Essex County^ MA","018","","Y","AS","Natural Sciences"
"3.0230306E7","M","Domestic Nonminority","R","OH","Geauga County^ OH","440","Canada","Y","BU",""
"3.0397486E7","M","Domestic Minority","R","OH","Greene County^ OH","453","","Y","AS","Natural Sciences"
"3.0116205E7","M","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","Natural Sciences"
"3.0390765E7","M","Domestic Minority","R","OH","Ashtabula County^ OH","440","","Y","AS","Natural Sciences"
"3.032596E7","M","Domestic Nonminority","N","MA","Norfolk County^ MA","020","","Y","AS","Social Sciences"
"3.0306213E7","M","Domestic Nonminority","N","MA","Norfolk County^ MA","020","","Y","AS","Social Sciences"
"2.9914562E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0155686E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","AS","Social Sciences"
"3.0198183E7","F","Domestic Nonminority","N","NJ","Morris County^ NJ","079","","Y","BU",""
"3.0251626E7","M","Domestic Nonminority","N","TN","Williamson County^ TN","370","","Y","BU",""
"3.0439827E7","M","Domestic Nonminority","N","KY","Warren County^ KY","421","","Y","AP",""
"3.0307331E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0239471E7","F","Domestic Nonminority","N","CT","New Haven County^ CT","064","","Y","AS","University Studies"
"3.0285803E7","M","Domestic Minority","N","IL","Cook County^ IL","606","","Y","AP",""
"3.0274311E7","M","Domestic Minority","R","OH","Franklin County^ OH","431","","Y","AP",""
"3.0201745E7","M","Domestic Nonminority","R","OH","Union County^ OH","430","","Y","BU",""
"3.0397109E7","M","Domestic Nonminority","R","OH","Trumbull County^ OH","444","","Y","FA",""
"3.0150954E7","F","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","EA",""
"3.0403791E7","F","Domestic Nonminority","N","IL","Jackson County^ IL","629","","Y","AS","Natural Sciences"
"3.0289456E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0367209E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","Natural Sciences"
"3.0303132E7","F","Domestic Minority","R","OH","Lake County^ OH","440","","Y","BU",""
"3.0245893E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0367313E7","F","Domestic Nonminority","R","OH","Richland County^ OH","449","","Y","AS","Humanities"
"3.0115958E7","F","Domestic Nonminority","R","OH","Summit County^ OH","443","","Y","BU",""
"3.0388581E7","M","Domestic Minority","R","OH","Summit County^ OH","443","","Y","AP",""
"3.0234297E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","BU",""
"3.0378285E7","M","Domestic Nonminority","R","OH","Muskingum County^ OH","437","","Y","AS","Social Sciences"
"2.9930877E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","","BU",""
"3.0369107E7","M","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AP",""
"2.9962025E7","F","Domestic Nonminority","N","PA","Allegheny County^ PA","151","","Y","AS","Social Sciences"
"3.0198599E7","M","Domestic Nonminority","R","OH","Washington County^ OH","457","","Y","BU",""
"3.0253433E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AP",""
"3.0199184E7","M","Domestic Nonminority","R","OH","Greene County^ OH","453","","Y","AP",""
"3.0317484E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","EA",""
"3.028397E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0226393E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","BU",""
"3.0149823E7","F","International","I","",""," ","Vietnam","Y","AS","Natural Sciences"
"3.0281851E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","450","","Y","AS","University Studies"
"3.0326909E7","F","Domestic Nonminority","N","MI","Wayne County^ MI","481","","Y","AS","Natural Sciences"
"3.0513433E7","F","International","I","","","","Vietnam","Y","BU",""
"2.9961492E7","M","Domestic Nonminority","R","OH","Portage County^ OH","442","","Y","AP",""
"3.0258581E7","M","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","EA",""
"3.0491515E7","M","Domestic Nonminority","N","OR","Clackamas County^ OR","970","","Y","AP",""
"3.0381678E7","F","International","I","","","","Vietnam","Y","BU",""
"3.0518243E7","F","International","I","","","","China","Y","FA",""
"3.0338024E7","M","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AP",""
"3.0086448E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0259647E7","M","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AP",""
"3.0378935E7","F","Domestic Nonminority","N","CO","Summit County^ CO","804","","Y","BU",""
"3.0200328E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0276716E7","M","Domestic Minority","R","OH","Medina County^ OH","442","","Y","AP",""
"3.0168088E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","Humanities"
"3.0158442E7","F","Domestic Minority","N","MN","Washington County^ MN","551","","Y","BU",""
"3.0096042E7","F","Domestic Minority","N","IL","Lake County^ IL","600","","Y","BU",""
"3.0404675E7","F","Domestic Nonminority","N","CO","Jefferson County^ CO","802","","Y","BU",""
"3.0208609E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","EA",""
"3.0193074E7","M","Domestic Nonminority","R","OH","Erie County^ OH","448","","Y","AP",""
"3.0348203E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","FA",""
"3.0297022E7","F","Domestic Nonminority","N","IL","Cook County^ IL","605","","Y","EA",""
"3.0358603E7","F","Domestic Nonminority","R","OH","Preble County^ OH","453","","","AP",""
"3.0391675E7","M","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","Social Sciences"
"3.0175602E7","M","Domestic Nonminority","N","IN","Boone County^ IN","460","","Y","BU",""
"3.0227147E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0332382E7","M","Domestic Minority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0159807E7","M","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","AP",""
"3.0261805E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Humanities"
"3.040331E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0379468E7","F","Domestic Minority","N","GA","Glynn County^ GA","315","","Y","AS","Natural Sciences"
"3.0301026E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0167789E7","F","Domestic Nonminority","N","IL","Kane County^ IL","605","","Y","AS","Natural Sciences"
"3.0409862E7","F","Domestic Nonminority","N","AK","Anchorage County^ AK","995","","Y","AS","Social Sciences"
"3.0335359E7","F","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","Social Sciences"
"3.0217735E7","M","Domestic Nonminority","N","MD","Montgomery County^ MD","208","","Y","BU",""
"3.0350192E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"2.9962116E7","F","Domestic Nonminority","R","LA","Calcasieu Parish^ LA","706","","Y","AS","Natural Sciences"
"3.0219555E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","EA",""
"3.0394886E7","F","Domestic Minority","R","OH","Franklin County^ OH","432","","Y","AS","Natural Sciences"
"3.0382614E7","F","Domestic Minority","N","IN","Johnson County^ IN","461","","Y","AS","Social Sciences"
"3.0308228E7","F","Domestic Minority","N","IN","Noble County^ IN","467","","Y","EA",""
"3.0423759E7","M","Domestic Nonminority","N","NY","Niagara County^ NY","140","","Y","AS","Natural Sciences"
"3.0285894E7","M","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.0078921E7","M","Domestic Nonminority","R","OH","Fairfield County^ OH","431","","Y","AP",""
"3.0351063E7","M","Domestic Minority","R","OH","Clermont County^ OH","451","","Y","AS","Humanities"
"3.0092246E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.030113E7","F","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AS","Humanities"
"3.01346E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","EA",""
"3.0359318E7","M","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","BU",""
"3.007779E7","M","Domestic Nonminority","R","OH","Logan County^ OH","433","","Y","AS","Natural Sciences"
"3.0434159E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0472327E7","F","International","I","",""," ","China","Y","BU",""
"3.0349919E7","F","Domestic Nonminority","N","PA","Washington County^ PA","153","","Y","BU",""
"3.0303366E7","F","Domestic Minority","R","OH","Warren County^ OH","450","","Y","AS","Natural Sciences"
"3.0232269E7","F","Domestic Minority","R","OH","Greene County^ OH","453","","Y","AS","Natural Sciences"
"3.0079961E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0315066E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"2.9962402E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","FA",""
"3.0375516E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0315092E7","F","Domestic Nonminority","N","MN","Washington County^ MN","550","","Y","AP",""
"3.022326E7","F","Domestic Nonminority","R","OH","Stark County^ OH","447","","Y","BU",""
"3.0310737E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AP",""
"3.0090426E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0385357E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","","FA",""
"3.0473354E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","Humanities"
"3.0236052E7","F","Domestic Nonminority","R","OH","Fairfield County^ OH","431","","Y","AS","Social Sciences"
"3.036028E7","F","Domestic Nonminority","N","PA","Mercer County^ PA","161","","Y","AS","University Studies"
"3.0345694E7","M","Domestic Nonminority","N","MA","Middlesex County^ MA","017","","Y","AP",""
"3.0381197E7","M","Domestic Nonminority","N","CT","New London County^ CT","063","","Y","AP",""
"3.0318056E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","BU",""
"3.0253485E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0301962E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0430792E7","F","Domestic Nonminority","N","IA","Scott County^ IA","527","","Y","AS","Humanities"
"3.0180776E7","M","Domestic Nonminority","N","IL","Cook County^ IL","606","","Y","AS","University Studies"
"3.0376192E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0279667E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0122744E7","F","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","AS","Natural Sciences"
"3.0171767E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0154178E7","M","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","AP",""
"3.0093858E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.0089295E7","M","Domestic Nonminority","N","MA","Essex County^ MA","018","","Y","AS","University Studies"
"3.0153229E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AS","Humanities"
"3.0209272E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.0111551E7","M","Domestic Minority","R","OH","Gallia County^ OH","456","","Y","AS","Humanities"
