"Dummy ID","SUBJ_CODE","COURSE_NUMBER"
"3.0356523E7","BUS","101"
"3.0356523E7","UNV","101"
"3.035677E7","CHM","141"
"3.035677E7","GEO","101"
"3.035677E7","CHM","144"
"3.035677E7","BIO","115"
"3.0367209E7","HST","111"
"3.0367209E7","MTH","151"
"3.0367209E7","CHM","144M"
"3.0367209E7","CHM","147"
"3.0367313E7","JRN","101"
"3.0367313E7","SPN","111"
"3.0367313E7","GEO","122"
"3.0367313E7","UNV","101"
"3.0367313E7","MAC","143"
"3.0367313E7","ATH","145"
"3.0367339E7","WST","122"
"3.0367339E7","UNV","101"
"3.0367339E7","ISA","225"
"3.0367339E7","CSE","148"
"3.0367339E7","EDL","290E"
"3.0367339E7","MBI","123"
"3.0367339E7","MBI","111"
"3.0367391E7","CSE","148"
"3.0367391E7","MBI","111"
"3.0367391E7","MBI","143"
"3.0367391E7","MTH","151"
"3.0367391E7","ARC","188"
"3.0367391E7","UNV","101"
"3.0367417E7","CEC","101"
"3.0367417E7","PHY","191"
"3.0367417E7","MUS","100E"
"3.0367417E7","NSC","110"
"3.0367417E7","NSC","101"
"3.0367417E7","MTH","249"
"3.0367547E7","ENG","111"
"3.0367547E7","BUS","101"
"3.0367547E7","BUS","102"
"3.0367547E7","MTH","104"
"3.0367547E7","BUS","104"
"3.0367547E7","UNV","101"
"3.0367547E7","ESP","103"
"3.0367586E7","HST","296"
"3.0367586E7","SPN","201"
"3.0367586E7","MTH","151"
"3.0367586E7","ENG","111"
"3.0367586E7","UNV","101"
"3.0367612E7","PMD","101"
"3.0367612E7","BIO","115"
"3.0367612E7","SPN","311"
"3.0367612E7","CHM","144"
"3.0367612E7","CHM","141"
"3.0367612E7","BIO","147"
"3.0367859E7","CHM","141"
"3.0367859E7","CHM","144"
"3.0367859E7","ART","188"
"3.0367859E7","HST","112"
"3.0367859E7","BIO","115"
"3.0367859E7","BIO","147"
"3.0367859E7","PMD","101"
"3.0367937E7","PMD","101"
"3.0367937E7","SPN","315"
"3.0367937E7","BIO","147"
"3.0367937E7","PSY","210"
"3.0367937E7","CHM","141"
"3.0367937E7","CHM","144"
"3.0367937E7","MBI","115"
"3.0368223E7","BWS","151"
"3.0368223E7","ENG","111"
"3.0368223E7","KNH","112"
"3.0368223E7","GLG","121"
"3.0368223E7","CSE","148"
"3.0368236E7","GLG","121"
"3.0368236E7","GLG","147"
"3.0368236E7","GIC","101"
"3.0368236E7","KNH","140M"
"3.0368236E7","MUS","135"
"3.0368262E7","UNV","101"
"3.0368262E7","ENG","111"
"3.0368262E7","BIO","131"
"3.0368262E7","SPN","111"
"3.0368262E7","MTH","104"
"3.0368288E7","UNV","101"
"3.0368288E7","ITS","201"
"3.0368288E7","PSY","111"
"3.0368288E7","MTH","104"
"3.0368288E7","PSY","112"
"3.0368288E7","HST","296"
"3.036834E7","EDL","110"
"3.036834E7","ARC","103"
"3.036834E7","SOC","165"
"3.036834E7","ARC","101"
"3.036834E7","ARC","113"
"3.036834E7","PHY","101"
"3.036834E7","UNV","101"
"3.0368821E7","ENG","111"
"3.0368821E7","UNV","101"
"3.0368821E7","EDT","181"
"3.0368821E7","CSE","148"
"3.0368821E7","MUS","135"
"3.0368847E7","MTH","104"
"3.0368847E7","CEC","101"
"3.0368847E7","CHM","141R"
"3.0368847E7","CHM","144"
"3.0368847E7","EDL","110"
"3.0368847E7","THE","111A"
"3.0369029E7","ENG","108"
"3.0369029E7","EDL","151"
"3.0369029E7","GEO","122"
"3.0369029E7","ENG","104"
"3.0369029E7","MTH","151"
"3.0369029E7","KNH","150E"
"3.0369068E7","BIO","121"
"3.0369068E7","ESP","103"
"3.0369068E7","BUS","104"
"3.0369068E7","BUS","101"
"3.0369068E7","BUS","102"
"3.0369068E7","MTH","151"
"3.0369081E7","GEO","111"
"3.0369081E7","UNV","101"
"3.0369081E7","GLG","111"
"3.0369081E7","HST","296"
"3.0369081E7","ENG","104"
"3.0369081E7","SPN","101"
"3.0369107E7","MTH","104"
"3.0369107E7","SOC","208"
"3.0369107E7","CEC","101"
"3.0369107E7","KNH","150E"
"3.0369107E7","CHM","141R"
"3.0369107E7","CHM","144"
"3.0369133E7","CHM","141"
"3.0369133E7","PMD","101"
"3.0369133E7","CHM","144"
"3.0369133E7","BIO","115"
"3.0369133E7","REL","101"
"3.0369133E7","BIO","147"
"3.0369185E7","ART","103"
"3.0369185E7","ART","102"
"3.0369185E7","BIO","131"
"3.0369185E7","ART","281"
"3.0369185E7","ART","187"
"3.0369185E7","ART","111"
"3.0369185E7","UNV","101"
"3.035677E7","BIO","147"
"3.035677E7","KNH","150C"
"3.035677E7","UNV","171"
"3.0356926E7","PHY","191"
"3.0356926E7","MTH","249"
"3.0356926E7","CHM","145"
"3.0356926E7","CHM","142"
"3.0356926E7","CEC","101"
"3.0356939E7","CSE","148"
"3.0356939E7","UNV","101"
"3.0356939E7","GLG","111"
"3.0356939E7","STA","125"
"3.0356939E7","ART","188"
"3.0356939E7","ENG","111"
"3.0356939E7","GLG","115L"
"3.0356978E7","MAC","143"
"3.0356978E7","UNV","101"
"3.0356978E7","HST","111"
"3.0356978E7","JRN","120"
"3.0356978E7","POL","142"
"3.0356978E7","SPN","111"
"3.0357082E7","PSY","112"
"3.0357082E7","MBI","111"
"3.0357082E7","PSY","111"
"3.0357082E7","KNH","103"
"3.0357082E7","KNH","188"
"3.0357082E7","KNH","102"
"3.0357082E7","UNV","101"
"3.0357199E7","GIC","101"
"3.0357199E7","BUS","104"
"3.0357199E7","ESP","103"
"3.0357199E7","BUS","101"
"3.0357199E7","KNH","112"
"3.0357199E7","BIO","131"
"3.0357199E7","BUS","102"
"3.0357251E7","UNV","101"
"3.0357251E7","EDL","110"
"3.0357251E7","MBI","115"
"3.0357251E7","ITS","201"
"3.0357251E7","CHM","144"
"3.0357251E7","CHM","141"
"3.0357355E7","SPA","127"
"3.0357355E7","STA","261"
"3.0357355E7","BIO","161"
"3.0357355E7","UNV","101"
"3.0357355E7","SPN","201"
"3.0357602E7","MME","102"
"3.0357602E7","WST","122"
"3.0357602E7","AES","110"
"3.0357602E7","AES","121"
"3.0357602E7","MTH","151"
"3.0357602E7","CEC","101"
"3.0357693E7","BUS","102"
"3.0357693E7","BUS","101"
"3.0357693E7","ESP","103"
"3.0357693E7","BUS","104"
"3.0357693E7","KNH","112"
"3.0357693E7","BIO","121"
"3.0357745E7","CSE","148"
"3.0357745E7","GLG","111"
"3.0357745E7","EDL","110"
"3.0357745E7","MTH","151"
"3.0357745E7","ENG","111"
"3.0357745E7","GLG","115L"
"3.0357953E7","PSY","111"
"3.0357953E7","GLG","121"
"3.0357953E7","GLG","115L"
"3.0357953E7","PSY","112"
"3.0357953E7","MTH","104"
"3.0357953E7","GLG","147"
"3.0358044E7","UNV","101"
"3.0358044E7","ATH","155"
"3.0358044E7","CSE","148"
"3.0358044E7","ARC","188"
"3.0358044E7","MTH","151"
"3.0358057E7","ESP","101"
"3.0358057E7","KNH","120T"
"3.0358057E7","BUS","241"
"3.0358057E7","CHI","101"
"3.0358057E7","ENG","111"
"3.0358057E7","PHY","111"
"3.0358057E7","CSE","148"
"3.03582E7","MBI","115"
"3.03582E7","PMD","101"
"3.03582E7","MBI","147"
"3.03582E7","MBI","223"
"3.03582E7","CHM","144"
"3.03582E7","ITS","201"
"3.03582E7","CHM","141"
"3.0358226E7","MTH","104"
"3.0358226E7","GLG","111"
"3.0358226E7","HST","296"
"3.0358226E7","UNV","101"
"3.0358226E7","ENG","129"
"3.0358252E7","ENG","226"
"3.0358252E7","FRE","101"
"3.0358252E7","PSY","111"
"3.0358252E7","BIO","115"
"3.0358252E7","UNV","101"
"3.0358252E7","PSY","112"
"3.0358278E7","CSE","174"
"3.0358278E7","MTH","151"
"3.0358278E7","AES","121"
"3.0358278E7","AES","110"
"3.0358278E7","CEC","101"
"3.0358278E7","EDL","290R"
"3.0358278E7","BIO","115"
"3.0358304E7","CEC","266"
"3.0358304E7","CEC","101"
"3.0358304E7","CSE","174"
"3.0358304E7","MTH","151"
"3.0358304E7","PHY","191"
"3.0358434E7","ATH","155"
"3.0358434E7","GLG","115L"
"3.0358434E7","ART","187"
"3.0358434E7","GLG","111"
"3.0358434E7","POL","201W"
"3.0358434E7","UNV","101"
"3.0358434E7","HST","245"
"3.0358525E7","AES","110"
"3.0358525E7","AES","121"
"3.0358525E7","BUS","101"
"3.0358525E7","BUS","104"
"3.0358525E7","MTH","151"
"3.0358525E7","ART","155"
"3.0358525E7","ESP","103"
"3.0358525E7","BUS","102"
"3.0358577E7","KNH","150B"
"3.0358577E7","CHM","144"
"3.0358577E7","CHM","141"
"3.0358577E7","PHL","103"
"3.0358577E7","BIO","147"
"3.0358577E7","PMD","101"
"3.0358577E7","BIO","115"
"3.0358603E7","CEC","101"
"3.0358603E7","MTH","151"
"3.0358603E7","CSE","174"
"3.0358603E7","PHY","191"
"3.0358603E7","CEC","266"
"3.0358655E7","CEC","101"
"3.0358655E7","MTH","151H"
"3.0358655E7","STA","261"
"3.0358655E7","CSE","174"
"3.0358655E7","ART","188"
"3.0358668E7","PHY","111"
"3.0358668E7","MTH","104"
"3.0358668E7","CSE","148"
"3.0358668E7","UNV","101"
"3.0358668E7","CLS","121"
"3.0358798E7","CHM","141"
"3.0358798E7","ENG","111"
"3.0358798E7","PMD","101"
"3.0358798E7","CHM","147"
"3.0358798E7","CHM","144M"
"3.0358798E7","MTH","249"
"3.0359045E7","BUS","104"
"3.0359045E7","ESP","103"
"3.0359045E7","MTH","151"
"3.0359045E7","BUS","101"
"3.0359045E7","BUS","102"
"3.0359045E7","GLG","111"
"3.0359058E7","ART","281"
"3.0359058E7","ART","187"
"3.0359058E7","ART","111"
"3.0359058E7","BIO","131"
"3.0359058E7","ART","103"
"3.0359058E7","UNV","101"
"3.0359058E7","ART","102"
"3.0359071E7","CHM","141"
"3.0359071E7","CHM","147"
"3.0359071E7","CHM","144M"
"3.0359071E7","MTH","151"
"3.0359071E7","ATH","175"
"3.0359071E7","PMD","101"
"3.0359188E7","PHY","191"
"3.0359188E7","CHM","144"
"3.0359188E7","MTH","151"
"3.0359188E7","CEC","101"
"3.0359188E7","CHM","141"
"3.0359318E7","AMS","207"
"3.0359318E7","STA","125"
"3.0359318E7","MUS","225"
"3.0359318E7","EDL","290E"
"3.0359318E7","CSE","148"
"3.0359318E7","HST","111"
"3.0359422E7","CSE","148"
"3.0359422E7","HST","197"
"3.0359422E7","MTH","151"
"3.0359422E7","MBI","131"
"3.0359422E7","UNV","101"
"3.0359851E7","UNV","101"
"3.0359851E7","ENG","111"
"3.0359851E7","SPN","111"
"3.0359851E7","SJS","165"
"3.0359851E7","MBI","131"
"3.0359929E7","WST","122"
"3.0359929E7","ARC","107"
"3.0359929E7","AMS","222"
"3.0359929E7","MBI","131"
"3.0359929E7","KNH","112"
"3.0359929E7","KNH","101"
"3.0360202E7","CEC","101"
"3.0360202E7","PHL","105H"
"3.0360202E7","MTH","249"
"3.0360202E7","CHM","144"
"3.0360202E7","CHM","141"
"3.0360202E7","SPN","201"
"3.036028E7","SPN","111"
"3.036028E7","UNV","101"
"3.036028E7","MUS","100E"
"3.036028E7","ITS","201"
"3.036028E7","ENG","111"
"3.036028E7","MTH","104"
"3.0362191E7","ATH","175"
"3.0362191E7","MBI","147"
"3.0362191E7","MBI","223"
"3.0362191E7","CHM","144"
"3.0362191E7","MBI","115H"
"3.0362191E7","CHM","141"
"3.0362191E7","SPN","201"
"3.0362269E7","PHY","101"
"3.0362269E7","CSE","148"
"3.0362269E7","FSW","361"
"3.0362269E7","ENG","111"
"3.0362269E7","MTH","151"
"3.0362503E7","CEC","101"
"3.0362503E7","CSE","174"
"3.0362503E7","MTH","151"
"3.0362503E7","ENG","111"
"3.0362633E7","BIO","115"
"3.0362633E7","PSY","112M"
"3.0362633E7","CHM","144"
"3.0362633E7","PMD","101"
"3.0362633E7","SOC","272"
"3.0362633E7","CHM","141R"
"3.0362633E7","PSY","111"
"3.0362646E7","MTH","151"
"3.0362646E7","ENG","111"
"3.0362646E7","PHY","185"
"3.0362646E7","REL","101"
"3.0362646E7","PHY","191"
"3.0362646E7","UNV","101"
"3.0363023E7","PHY","161"
"3.0363023E7","UNV","101"
"3.0363023E7","KNH","184L"
"3.0363023E7","SPN","311"
"3.0363023E7","ENG","111"
"3.0363023E7","KNH","184"
"3.0363049E7","KNH","272"
"3.0363049E7","KNH","242"
"3.0363049E7","KNH","184"
"3.0363049E7","KNH","184L"
"3.0363049E7","THE","191"
"3.0363049E7","GEO","111"
"3.0363075E7","BIO","147"
"3.0363075E7","GTY","260"
"3.0363075E7","CHM","144"
"3.0363075E7","PMD","101"
"3.0363075E7","BIO","115"
"3.0363075E7","CHM","141R"
"3.0363361E7","MAC","143"
"3.0363361E7","BIO","131"
"3.0363361E7","UNV","101"
"3.0363361E7","EDL","110"
"3.0363361E7","ART","189"
"3.0363361E7","FRE","101"
"3.0363387E7","BUS","104"
"3.0363387E7","ESP","103"
"3.0363387E7","BUS","102"
"3.0363387E7","BUS","101"
"3.0363387E7","ART","188"
"3.0363387E7","MTH","151"
"3.03634E7","ITS","201"
"3.03634E7","MUS","189"
"3.03634E7","UNV","101"
"3.03634E7","STC","135"
"3.03634E7","MBI","111"
"3.03634E7","CLS","101"
"3.0363465E7","BIO","115"
"3.0363465E7","PSY","111"
"3.0363465E7","PMD","101"
"3.0363465E7","PSY","112"
"3.0363465E7","ESP","101"
"3.0363465E7","FST","360D"
"3.0363543E7","CHM","141"
"3.0363543E7","CHM","144"
"3.0363543E7","MTH","151"
"3.0363543E7","PHY","191"
"3.0363543E7","CEC","101"
"3.0363634E7","UNV","101"
"3.0363634E7","MAC","146"
"3.0363634E7","PSY","111"
"3.0363634E7","MUS","100E"
"3.0363634E7","MUS","100N"
"3.0363634E7","MUS","140"
"3.0363634E7","MUS","101"
"3.0363634E7","MUS","142J"
"3.0363634E7","MUS","171"
"3.0363634E7","PSY","112"
"3.0363634E7","MUS","151"
"3.0363764E7","ITL","221"
"3.0363764E7","BUS","102"
"3.0363764E7","BUS","101"
"3.0363764E7","MTH","151"
"3.0363764E7","ESP","103"
"3.0363764E7","BUS","104"
"3.0363764E7","UNV","101"
"3.0363816E7","CHM","141"
"3.0363816E7","EDP","201"
"3.0363816E7","STA","261"
"3.0363816E7","MBI","115"
"3.0363816E7","CHM","144"
"3.0363855E7","BUS","101"
"3.0363855E7","GLG","115L"
"3.0363855E7","BUS","102"
"3.0363855E7","MTH","151"
"3.0363855E7","BUS","104"
"3.0363855E7","GLG","121"
"3.0363855E7","ESP","103"
"3.0363881E7","BUS","104"
"3.0363881E7","MTH","104"
"3.0363881E7","BUS","102"
"3.0363881E7","BUS","101"
"3.0363881E7","UNV","101"
"3.0363881E7","GLG","111"
"3.0363881E7","ESP","103"
"3.036392E7","CHM","144"
"3.036392E7","BIO","147"
"3.036392E7","BIO","115"
"3.036392E7","GEO","101"
"3.036392E7","FRE","101"
"3.036392E7","CHM","141"
"3.0364115E7","BUS","101"
"3.0364115E7","BUS","102"
"3.0364115E7","ESP","103"
"3.0364115E7","BUS","104"
"3.0364115E7","UNV","101"
"3.0364115E7","GLG","111"
"3.0364115E7","MTH","104"
"3.0364193E7","BIO","147"
"3.0364193E7","BIO","115"
"3.0364193E7","PMD","101"
"3.0364193E7","KNH","110S"
"3.0364193E7","CHM","144"
"3.0364193E7","ITS","201"
"3.0364193E7","CHM","141"
"3.0364349E7","POL","241"
"3.0364349E7","EDL","110"
"3.0364349E7","SPN","101"
"3.0364349E7","BIO","121"
"3.0364349E7","PHL","103"
"3.0364349E7","UNV","101"
"3.0364362E7","CSE","148"
"3.0364362E7","UNV","101"
"3.0364362E7","EDL","110"
"3.0364362E7","ATH","185"
"3.0364362E7","MTH","151"
"3.0364362E7","ART","188"
"3.0364414E7","MBI","111"
"3.0364414E7","PHL","103"
"3.0364414E7","KNH","103"
"3.0364414E7","KNH","102"
"3.0364414E7","UNV","101"
"3.0364414E7","ENG","111"
"3.0364427E7","CEC","101"
"3.0364427E7","PHY","191"
"3.0364427E7","CSE","174"
"3.0364427E7","ART","188"
"3.0364427E7","MTH","249"
"3.0364466E7","ACC","221"
"3.0364466E7","BUS","102"
"3.0364466E7","KNH","112"
"3.0364466E7","BUS","101"
"3.0364466E7","ESP","103"
"3.0364466E7","BUS","104"
"3.0364466E7","THE","191"
"3.0364505E7","BIO","191"
"3.0364505E7","MUS","160"
"3.0364505E7","MUS","100D"
"3.0364505E7","MUS","175"
"3.0364505E7","MUS","142A"
"3.0364505E7","MUS","235"
"3.0364505E7","MUS","101"
"3.0364505E7","MUS","140"
"3.0364505E7","MUS","151"
"3.0364557E7","UNV","101C"
"3.0364557E7","PSY","112"
"3.0364557E7","ITS","201"
"3.0364557E7","PSY","111"
"3.0364557E7","PHY","111"
"3.0364557E7","GER","101"
"3.0364609E7","CHM","147"
"3.0364609E7","CHM","141H"
"3.0364609E7","CHM","144M"
"3.0364609E7","MUS","184"
"3.0364609E7","MTH","252"
"3.0364609E7","PHL","104"
"3.0364622E7","MTH","151"
"3.0364622E7","EDL","151"
"3.0364622E7","CSE","148"
"3.0364622E7","ESP","101"
"3.0364622E7","ENG","107"
"3.0364765E7","MUS","101"
"3.0364765E7","MUS","140"
"3.0364765E7","MUS","142K"
"3.0364765E7","MUS","151"
"3.0364765E7","MUS","160"
"3.0364765E7","MUS","100C"
"3.0364765E7","MUS","171"
"3.0364765E7","MUS","100K"
"3.0364765E7","MUS","100T"
"3.0364765E7","UNV","101"
"3.0364765E7","GLG","111"
"3.0364765E7","GLG","111"
"3.0364765E7","MUS","100G"
"3.0364856E7","BIO","121"
"3.0364856E7","UNV","101"
"3.0364856E7","ENG","163"
"3.0364856E7","ATH","145H"
"3.0364856E7","GRK","101"
"3.0364895E7","KNH","150C"
"3.0364895E7","MTH","151"
"3.0364895E7","GLG","121"
"3.0364895E7","GLG","115L"
"3.0364895E7","ENG","111"
"3.0364895E7","KNH","112"
"3.0364921E7","MTH","151"
"3.0364921E7","CHM","141"
"3.0364921E7","CEC","101"
"3.0364921E7","PHY","191"
"3.0364921E7","CHM","144"
"3.0364947E7","BIO","147"
"3.0364947E7","BIO","115"
"3.0364947E7","ATH","185"
"3.0364947E7","MUS","100E"
"3.0364947E7","CHM","144"
"3.0364947E7","CHM","141"
"3.0364947E7","GER","231"
"3.0365142E7","ENG","104"
"3.0365142E7","MTH","151"
"3.0365142E7","CAS","116"
"3.0365142E7","CSE","148"
"3.0365142E7","ENG","109"
"3.0365207E7","NSC","110"
"3.0365207E7","ARB","101"
"3.0365207E7","UNV","101"
"3.0365207E7","SOC","165"
"3.0365207E7","PSY","112M"
"3.0365207E7","PHY","101"
"3.0365207E7","NSC","101"
"3.036548E7","GLG","111"
"3.036548E7","EDL","290R"
"3.036548E7","ENG","276"
"3.036548E7","UNV","101"
"3.036548E7","CLS","121H"
"3.036548E7","JPN","101"
"3.0365623E7","MTH","231"
"3.0365623E7","BIO","115"
"3.0365623E7","CEC","266"
"3.0365623E7","CSE","271"
"3.0365623E7","CEC","101"
"3.0365701E7","BUS","101"
"3.0365701E7","MTH","151"
"3.0365701E7","BUS","102"
"3.0365701E7","BIO","131"
"3.0365701E7","BUS","104"
"3.0365701E7","ESP","103"
"3.0365701E7","UNV","101"
"3.0365753E7","CSE","148"
"3.0365753E7","MTH","151"
"3.0365753E7","GEO","201"
"3.0365753E7","GLG","121"
"3.0365753E7","UNV","101"
"3.0365935E7","ART","281"
"3.0365935E7","BIO","131"
"3.0365935E7","ART","102"
"3.0365935E7","ART","121"
"3.0365935E7","ART","103"
"3.0365935E7","UNV","101"
"3.0365935E7","ART","187"
"3.0365935E7","ART","195"
"3.0365987E7","GLG","121"
"3.0365987E7","ENG","111"
"3.0365987E7","GLG","115L"
"3.0365987E7","SPN","111"
"3.0365987E7","ART","188"
"3.0365987E7","EDL","290R"
"3.0365987E7","GLG","147"
"3.0365987E7","SPN","101"
"3.0366013E7","KNH","182"
"3.0366013E7","ENG","111"
"3.0366013E7","KNH","188"
"3.0366013E7","UNV","101"
"3.0366013E7","BIO","161"
"3.036626E7","PMD","101"
"3.036626E7","ART","188"
"3.036626E7","CHM","144M"
"3.036626E7","CHM","141H"
"3.036626E7","CHM","147"
"3.036626E7","PHY","191"
"3.0366338E7","BUS","104"
"3.0366338E7","ESP","103"
"3.0366338E7","STA","125"
"3.0366338E7","BUS","101"
"3.0366338E7","BUS","102"
"3.0366338E7","PHY","111"
"3.0366338E7","UNV","101"
"3.0366403E7","ENG","111"
"3.0366403E7","MTH","151"
"3.0366403E7","ITS","201"
"3.0366403E7","CEC","101"
"3.0366403E7","PHY","191"
"3.0366533E7","GLG","115L"
"3.0366533E7","SJS","177"
"3.0366533E7","UNV","101"
"3.0366533E7","GLG","111"
"3.0366533E7","SJS","165"
"3.0366533E7","GEO","101"
"3.0366533E7","THE","101"
"3.0366533E7","EDL","290E"
"3.0366546E7","UNV","101"
"3.0366546E7","PHL","103"
"3.0366546E7","BIO","121"
"3.0366546E7","ARC","188"
"3.0366546E7","GLG","115L"
"3.0366546E7","GER","201"
"3.0366546E7","GLG","121"
"3.0366702E7","ESP","101"
"3.0366702E7","CEC","101"
"3.0366702E7","MTH","151"
"3.0366702E7","ENG","111"
"3.0366702E7","ART","188"
"3.0366702E7","CHM","144"
"3.0366702E7","CHM","141"
"3.0366715E7","PHY","191"
"3.0366715E7","CEC","101"
"3.0366715E7","HST","296"
"3.0366715E7","CEC","266"
"3.0366715E7","MTH","151"
"3.0366767E7","PSY","210"
"3.0366767E7","UNV","101"
"3.0366767E7","GLG","111"
"3.0366767E7","GLG","115L"
"3.0366767E7","THE","191"
"3.0366767E7","MTH","104"
"3.0366884E7","UNV","101"
"3.0366884E7","EDP","201"
"3.0366884E7","EDT","190H"
"3.0366884E7","CCA","111"
"3.0366884E7","GLG","111"
"3.0366884E7","MTH","115"
"3.0366949E7","MTH","249"
"3.0366949E7","ARC","188"
"3.0366949E7","PHY","191H"
"3.0366949E7","CEC","101"
"3.0366949E7","HST","121"
"3.0367079E7","ART","121"
"3.0367079E7","ART","195"
"3.0367079E7","MUS","100E"
"3.0367079E7","ART","188"
"3.0367079E7","UNV","101"
"3.0367079E7","ART","111"
"3.0367079E7","ART","102"
"3.0367079E7","ART","103"
"3.0367079E7","KNH","150H"
"3.0367092E7","MTH","151"
"3.0367092E7","BUS","101"
"3.0367092E7","UNV","101"
"3.0367092E7","GLG","111"
"3.0367092E7","BUS","104"
"3.0367092E7","ESP","103"
"3.0367092E7","BUS","102"
"3.0367131E7","CEC","101"
"3.0367131E7","PHY","191"
"3.0367131E7","EDL","290R"
"3.0367131E7","MTH","151"
"3.0367131E7","NSC","110"
"3.0367131E7","NSC","101"
"3.0367209E7","CHM","141"
"3.0367209E7","ENG","111"
"3.036925E7","CHM","111"
"3.036925E7","ARC","113"
"3.036925E7","ARC","101"
"3.036925E7","ARC","103"
"3.036925E7","UNV","101"
"3.036925E7","ARC","212"
"3.0369328E7","ITS","201"
"3.0369328E7","ENG","111"
"3.0369328E7","MTH","151"
"3.0369328E7","CSE","174"
"3.0369328E7","CEC","101"
"3.036951E7","PHY","191"
"3.036951E7","MTH","151"
"3.036951E7","ITS","201"
"3.036951E7","CEC","101"
"3.036951E7","MME","102"
"3.0369523E7","BIO","115"
"3.0369523E7","BIO","147"
"3.0369523E7","KNH","209"
"3.0369523E7","PMD","101"
"3.0369523E7","CHM","141"
"3.0369523E7","CHM","144"
"3.0369523E7","FRE","301"
"3.036964E7","SPN","311"
"3.036964E7","POL","271"
"3.036964E7","PHY","161"
"3.036964E7","PMD","101"
"3.036964E7","BIO","115"
"3.036964E7","MBI","131"
"3.0370199E7","ENG","111"
"3.0370199E7","SOC","153"
"3.0370199E7","BIO","115"
"3.0370199E7","CHM","144"
"3.0370199E7","BIO","147"
"3.0370199E7","PMD","101"
"3.0370199E7","CHM","141"
"3.0370277E7","NSC","101"
"3.0370277E7","CEC","266"
"3.0370277E7","NSC","110"
"3.0370277E7","CEC","101"
"3.0370277E7","ITS","201"
"3.0370277E7","MTH","104"
"3.0370342E7","ENG","111"
"3.0370342E7","MTH","151"
"3.0370342E7","CHM","111L"
"3.0370342E7","UNV","101"
"3.0370342E7","CHM","111"
"3.0370381E7","GEO","201"
"3.0370381E7","JRN","101"
"3.0370381E7","UNV","101"
"3.0370381E7","SPN","201"
"3.0370381E7","STA","261"
"3.0370381E7","ENG","124"
"3.0370485E7","BUS","104"
"3.0370485E7","MBI","111"
"3.0370485E7","BUS","102"
"3.0370485E7","UNV","101"
"3.0370485E7","MTH","104"
"3.0370485E7","ESP","103"
"3.0370485E7","BUS","101"
"3.0370537E7","UNV","171"
"3.0370537E7","ENG","248"
"3.0370537E7","CEC","101"
"3.0370537E7","PHY","191"
"3.0370537E7","PHY","111"
"3.0370537E7","MTH","249"
"3.037055E7","MTH","151"
"3.037055E7","EDL","151"
"3.037055E7","PHY","191"
"3.037055E7","CEC","101"
"3.037055E7","ENG","108"
"3.0370589E7","THE","191"
"3.0370589E7","ENG","104"
"3.0370589E7","ENG","109"
"3.0370589E7","EDL","151"
"3.0370589E7","MAC","146"
"3.0370589E7","GLG","111"
"3.0370823E7","UNV","101"
"3.0370823E7","HST","296"
"3.0370823E7","BIO","131"
"3.0370823E7","GER","201"
"3.0370823E7","AMS","207"
"3.0370823E7","EDL","110"
"3.0370823E7","POL","271"
"3.0370875E7","PSY","112"
"3.0370875E7","GER","231"
"3.0370875E7","THE","123"
"3.0370875E7","PSY","111"
"3.0370875E7","MUS","100D"
"3.0370875E7","PHY","111"
"3.0370875E7","CLS","121"
"3.0370888E7","CHM","141"
"3.0370888E7","CHM","144"
"3.0370888E7","SPN","311"
"3.0370888E7","PMD","101"
"3.0370888E7","BIO","115"
"3.0370888E7","EDL","290R"
"3.0370888E7","BIO","147"
"3.0371096E7","ENG","111"
"3.0371096E7","SPN","111"
"3.0371096E7","ESP","101"
"3.0371096E7","UNV","101"
"3.0371096E7","SJS","165"
"3.0371096E7","MBI","131"
"3.0371304E7","BUS","102"
"3.0371304E7","GLG","111"
"3.0371304E7","BUS","101"
"3.0371304E7","ESP","103"
"3.0371304E7","BUS","104"
"3.0371304E7","MTH","104"
"3.0371369E7","CHM","141"
"3.0371369E7","ENG","111"
"3.0371369E7","MTH","104"
"3.0371369E7","UNV","101"
"3.0371369E7","CHM","144"
"3.0371369E7","ARC","188"
"3.0371525E7","THE","191"
"3.0371525E7","GTY","154"
"3.0371525E7","GEO","101"
"3.0371525E7","ENG","111"
"3.0371525E7","KNH","112"
"3.0371564E7","EDT","190"
"3.0371564E7","GLG","111"
"3.0371564E7","EDT","284"
"3.0371564E7","ARC","221"
"3.0371564E7","ENG","272"
"3.037159E7","GEO","121"
"3.037159E7","RUS","133"
"3.037159E7","MTH","104"
"3.037159E7","ESP","101"
"3.037159E7","CSE","148"
"3.0371759E7","CEC","101"
"3.0371759E7","PHY","191"
"3.0371759E7","MTH","245"
"3.0371759E7","ECO","201H"
"3.0371759E7","MME","102"
"3.0371772E7","EDL","110"
"3.0371772E7","MTH","104"
"3.0371772E7","UNV","101"
"3.0371772E7","MBI","111"
"3.0371772E7","GLG","111"
"3.0371772E7","HST","112"
"3.0371876E7","GEO","111"
"3.0371876E7","PSY","111"
"3.0371876E7","KNH","188"
"3.0371876E7","KNH","212"
"3.0371876E7","EDL","290E"
"3.0371876E7","PSY","112"
"3.0371889E7","BIO","147"
"3.0371889E7","CHM","144"
"3.0371889E7","PMD","101"
"3.0371889E7","PHL","131"
"3.0371889E7","MBI","115"
"3.0371889E7","CHM","141"
"3.0371889E7","KNH","150C"
"3.0371941E7","CSE","148"
